,Waktu,Pipi
827,17:41.0,0.8776498840534093
828,17:41.1,0.8789015492660911
829,17:41.1,0.88005504991302
830,17:41.1,0.8811103467257329
831,17:41.1,0.8820674778479308
832,17:41.1,0.8829265579270366
833,17:41.1,0.8836877771436066
834,17:41.1,0.884351400196526
835,17:41.1,0.8849177652522763
836,17:41.1,0.8853872828600574
837,17:41.1,0.8857604348408592
838,17:41.1,0.88603777318719
839,17:41.1,0.886219919031886
840,17:41.1,0.8863075617161504
841,17:41.1,0.8863014579177356
842,17:41.1,0.8862024307601835
843,17:41.1,0.886011368853215
844,17:41.1,0.8857292252605488
845,17:41.1,0.8853570163870679
846,17:41.1,0.8848958207335617
847,17:41.1,0.8843467774491098
848,17:41.2,0.8837110846498748
849,17:41.2,0.8829899975373898
850,17:41.2,0.8821848263860187
851,17:41.2,0.8812969344564082
852,17:41.2,0.8803277358581986
853,17:41.2,0.8792786933675744
854,17:41.2,0.8781513162025477
855,17:41.2,0.8769471577587398
856,17:41.2,0.8756678133206425
857,17:41.2,0.8743149177913907
858,17:41.2,0.8728901434946927
859,17:41.2,0.8713951980604407
860,17:41.2,0.8698318223443159
